Publisher,DOI,Journal,eISSN,ISSN,URL,Date_published,Corresponding_author_organization,Open_access_type,License_type,Apc_currency,Apc_paid,Apc_date_paid,Comments,Source_file
Frontiers Media,10.3389/fmolb.2018.00081,"Frontiers in Molecular Biosciences, Section ""Molecular Diagnostics and Therapeutics""",,,http://journal.frontiersin.org/article/385980,2018-09-12,Karolinska Institutet,Gold,CC BY,USD,787.5,2018-09-12,,FRONT2019JAN
Frontiers Media,10.3389/fneur.2018.00738,"Frontiers in Neurology, Section ""Pediatric Neurology""",,,http://journal.frontiersin.org/article/343124,2018-09-12,Karolinska Institutet,Gold,CC BY,USD,2241,2018-09-12,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.02060,"Frontiers in Immunology, Section ""Vaccines and Molecular Therapeutics""",,,http://journal.frontiersin.org/article/409400,2018-09-12,University of Gothenburg,Gold,CC BY,USD,2389.5,,,FRONT2019JAN
Frontiers Media,10.3389/fneur.2018.00715,"Frontiers in Neurology, Section ""Pediatric Neurology""",,,http://journal.frontiersin.org/article/356187,2018-09-11,Karolinska Institutet,Gold,CC BY,USD,2241,2018-09-07,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.02072,"Frontiers in Immunology, Section ""Molecular Innate Immunity""",,,http://journal.frontiersin.org/article/402538,2018-09-11,Lund University,Gold,CC BY,USD,2655,,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01968,"Frontiers in Immunology, Section ""Alloimmunity and Transplantation""",,,http://journal.frontiersin.org/article/402455,2018-09-11,UmeÜ University,Gold,CC BY,USD,2655,,,FRONT2019JAN
Frontiers Media,10.3389/fpls.2018.01296,"Frontiers in Plant Science, Section ""Plant Microbe Interactions""",,,http://journal.frontiersin.org/article/406253,2018-09-11,Uppsala University,Gold,CC BY,USD,2655,2018-09-25,,FRONT2019JAN
Frontiers Media,10.3389/fpsyt.2018.00425,"Frontiers in Psychiatry, Section ""Addictive Disorders""",,,http://journal.frontiersin.org/article/400692,2018-09-10,Uppsala University,Gold,CC BY,USD,2016.9,2018-09-21,,FRONT2019JAN
Frontiers Media,10.3389/fneur.2018.00756,"Frontiers in Neurology, Section ""Neurodegeneration""",,,http://journal.frontiersin.org/article/370917,2018-09-07,Karolinska Institutet,Gold,CC BY,USD,1150,2018-09-19,,FRONT2019JAN
Frontiers Media,10.3389/fmicb.2018.01837,"Frontiers in Microbiology, Section ""Microbial Physiology and Metabolism""",,,http://journal.frontiersin.org/article/397542,2018-09-07,Lund University,Gold,CC BY,USD,2389.5,,,FRONT2019JAN
Frontiers Media,10.3389/fpsyt.2018.00426,"Frontiers in Psychiatry, Section ""Addictive Disorders""",,,http://journal.frontiersin.org/article/392958,2018-09-07,Lund University,Gold,CC BY,USD,2241,,,FRONT2019JAN
Frontiers Media,10.3389/fneur.2018.00748,"Frontiers in Neurology, Section ""Neuroprosthetics""",,,http://journal.frontiersin.org/article/369181,2018-09-06,Chalmers University of Technology,Gold,CC BY,USD,2016.9,2018-09-13,,FRONT2019JAN
Frontiers Media,10.3389/fvets.2018.00212,"Frontiers in Veterinary Science, Section ""Animal Behavior and Welfare""",,,http://journal.frontiersin.org/article/406063,2018-09-06,Swedish University of Agricultural Sciences,Gold,CC BY,USD,1539,2018-08-23,,FRONT2019JAN
Frontiers Media,10.3389/fpls.2018.01214,"Frontiers in Plant Science, Section ""Functional Plant Ecology""",,,http://journal.frontiersin.org/article/390074,2018-09-05,LuleÜ University of Technology,Gold,CC BY,USD,1710,,,FRONT2019JAN
Frontiers Media,10.3389/fchem.2018.00391,"Frontiers in Chemistry, Section ""Chemical Biology""",,,http://journal.frontiersin.org/article/401544,2018-09-03,Linkîping University,Gold,CC BY,USD,1710,2018-09-14,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01939,"Frontiers in Immunology, Section ""Molecular Innate Immunity""",,,http://journal.frontiersin.org/article/394146,2018-09-03,Stockholm University,Gold,CC BY,USD,2655,,,FRONT2019JAN
Frontiers Media,10.3389/fpsyt.2018.00407,"Frontiers in Psychiatry, Section ""Forensic Psychiatry""",,,http://journal.frontiersin.org/article/406721,2018-09-03,University West,Gold,CC BY,USD,2241,,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01988,"Frontiers in Immunology, Section ""Molecular Innate Immunity""",,,http://journal.frontiersin.org/article/387772,2018-08-31,Lund University,Gold,CC BY,USD,2655,,,FRONT2019JAN
Frontiers Media,10.3389/fmicb.2018.02064,"Frontiers in Microbiology, Section ""Antimicrobials, Resistance and Chemotherapy""",,,http://journal.frontiersin.org/article/378897,2018-08-31,UmeÜ University,Gold,CC BY,USD,2389.5,,,FRONT2019JAN
Frontiers Media,10.3389/fpsyg.2018.01588,"Frontiers in Psychology, Section ""Personality and Social Psychology""",,,http://journal.frontiersin.org/article/340953,2018-08-30,Stockholm University,Gold,CC BY,USD,2389.5,,,FRONT2019JAN
Frontiers Media,10.3389/fphar.2018.00829,"Frontiers in Pharmacology, Section ""Neuropharmacology""",,,http://journal.frontiersin.org/article/362180,2018-08-30,Uppsala University,Gold,CC BY,USD,2655,2018-08-24,,FRONT2019JAN
Frontiers Media,10.3389/fncir.2018.00064,Frontiers in Neural Circuits,,,http://journal.frontiersin.org/article/384384,2018-08-29,Uppsala University,Gold,CC BY,USD,2389.5,2018-09-12,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01969,"Frontiers in Immunology, Section ""T Cell Biology""",,,http://journal.frontiersin.org/article/412171,2018-08-28,University of Gothenburg,Gold,CC BY,USD,1665,,,FRONT2019JAN
Frontiers Media,10.3389/fnbeh.2018.00189,Frontiers in Behavioral Neuroscience,,,http://journal.frontiersin.org/article/410704,2018-08-27,Swedish University of Agricultural Sciences,Gold,CC BY,USD,1665,2018-09-07,,FRONT2019JAN
Frontiers Media,10.3389/fpls.2018.01249,"Frontiers in Plant Science, Section ""Plant Breeding""",,,http://journal.frontiersin.org/article/393361,2018-08-27,Swedish University of Agricultural Sciences,Gold,CC BY,USD,2389.5,2018-08-16,,FRONT2019JAN
Frontiers Media,10.3389/fneur.2018.00705,"Frontiers in Neurology, Section ""Stroke""",,,http://journal.frontiersin.org/article/379944,2018-08-27,University of Gothenburg,Gold,CC BY,USD,2241,,,FRONT2019JAN
Frontiers Media,10.3389/fmicb.2018.01965,"Frontiers in Microbiology, Section ""Plant Microbe Interactions""",,,http://journal.frontiersin.org/article/391226,2018-08-24,Swedish University of Agricultural Sciences,Gold,CC BY,USD,2389.5,2018-09-07,,FRONT2019JAN
Frontiers Media,10.3389/fpsyg.2018.01356,"Frontiers in Psychology, Section ""Clinical and Health Psychology""",,,http://journal.frontiersin.org/article/375735,2018-08-24,UmeÜ University,Gold,CC BY,USD,2655,,,FRONT2019JAN
Frontiers Media,10.3389/fphar.2018.00931,"Frontiers in Pharmacology, Section ""Drug Metabolism and Transport""",,,http://journal.frontiersin.org/article/387830,2018-08-21,University of Gothenburg,Gold,CC BY,USD,0,,,FRONT2019JAN
Frontiers Media,10.3389/fneur.2018.00669,"Frontiers in Neurology, Section ""Neuro-Ophthalmology""",,,http://journal.frontiersin.org/article/384230,2018-08-17,UmeÜ University,Gold,CC BY,USD,715.13,2018-08-24,,FRONT2019JAN
Frontiers Media,10.3389/fgene.2018.00317,"Frontiers in Genetics, Section ""Genetic Disorders""",,,http://journal.frontiersin.org/article/364639,2018-08-15,Karolinska Institutet,Gold,CC BY,USD,787.5,2018-08-24,,FRONT2019JAN
Frontiers Media,10.3389/fpsyg.2018.01141,"Frontiers in Psychology, Section ""Language Sciences""",,,http://journal.frontiersin.org/article/342569,2018-08-14,Stockholm University,Gold,CC BY,USD,2389.5,,,FRONT2019JAN
Frontiers Media,10.3389/fphy.2018.00086,"Frontiers in Physics, Section ""Computational Physics""",,,http://journal.frontiersin.org/article/351487,2018-08-14,Stockholm University,Gold,CC BY,USD,1710,,,FRONT2019JAN
Frontiers Media,10.3389/fphys.2018.01110,"Frontiers in Physiology, Section ""Integrative Physiology""",,,http://journal.frontiersin.org/article/352017,2018-08-10,ôrebro University,Gold,CC BY,USD,2116.5,2018-07-31,,FRONT2019JAN
Frontiers Media,10.3389/feduc.2018.00063,"Frontiers in Education, Section ""Special Educational Needs""",,,http://journal.frontiersin.org/article/356650,2018-08-07,Kristianstad University,Gold,CC BY,USD,855,2018-08-10,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01813,"Frontiers in Immunology, Section ""Molecular Innate Immunity""",,,http://journal.frontiersin.org/article/389556,2018-08-07,Lund University,Gold,CC BY,USD,2389.5,,,FRONT2019JAN
Frontiers Media,10.3389/fenvs.2018.00102,"Frontiers in Environmental Science, Section ""Agroecology and Ecosystem Services""",,,http://journal.frontiersin.org/article/370007,2018-09-18,Swedish Meteorological and Hydrological Institute,Gold,CC BY,USD,1710,2018-09-25,,FRONT2019JAN
Frontiers Media,10.3389/fpsyg.2018.01336,"Frontiers in Psychology, Section ""Cognitive Science""",,,http://journal.frontiersin.org/article/284756,2018-08-07,RISE Research Institutes of Sweden,Gold,CC BY,USD,1150,2018-07-26,,FRONT2019JAN
Frontiers Media,10.3389/fncel.2018.00243,Frontiers in Cellular Neuroscience,,,http://journal.frontiersin.org/article/389563,2018-08-03,Karolinska Institutet,Gold,CC BY,USD,2389.5,2018-11-08,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01733,"Frontiers in Immunology, Section ""Microbial Immunology""",,,http://journal.frontiersin.org/article/394622,2018-08-03,Stockholm University,Gold,CC BY,USD,2950,2018-08-23,,FRONT2019JAN
Frontiers Media,10.3389/fmicb.2018.01758,"Frontiers in Microbiology, Section ""Fungi and Their Interactions""",,,http://journal.frontiersin.org/article/384351,2018-08-03,Swedish University of Agricultural Sciences,Gold,CC BY,USD,2655,2018-08-31,,FRONT2019JAN
Frontiers Media,10.3389/fmicb.2018.01754,"Frontiers in Microbiology, Section ""Virology""",,,http://journal.frontiersin.org/article/387239,2018-08-02,Karolinska Institutet,Gold,CC BY,USD,2655,2018-09-17,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01785,"Frontiers in Immunology, Section ""B Cell Biology""",,,http://journal.frontiersin.org/article/371503,2018-08-02,Lund University,Gold,CC BY,USD,2655,,,FRONT2019JAN
Frontiers Media,10.3389/fnhum.2018.00311,Frontiers in Human Neuroscience,,,http://journal.frontiersin.org/article/360571,2018-08-02,UmeÜ University,Gold,CC BY,USD,2655,,,FRONT2019JAN
Frontiers Media,10.3389/fmed.2018.00219,"Frontiers in Medicine, Section ""Rheumatology""",,,http://journal.frontiersin.org/article/378483,2018-08-02,University of Gothenburg,Gold,CC BY,USD,1710,,,FRONT2019JAN
Frontiers Media,10.3389/fncel.2018.00210,Frontiers in Cellular Neuroscience,,,http://journal.frontiersin.org/article/378653,2018-07-31,Lund University,Gold,CC BY,USD,2389.5,2018-08-21,,FRONT2019JAN
Frontiers Media,10.3389/fnhum.2018.00298,Frontiers in Human Neuroscience,,,http://journal.frontiersin.org/article/336195,2018-07-30,University of GÑvle,Gold,CC BY,USD,2655,2018-09-24,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01738,"Frontiers in Immunology, Section ""B Cell Biology""",,,http://journal.frontiersin.org/article/379330,2018-07-30,Karolinska Institutet,Gold,CC BY,USD,2950,2018-08-14,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01767,"Frontiers in Immunology, Section ""Cancer Immunity and Immunotherapy""",,,http://journal.frontiersin.org/article/389918,2018-07-30,Linkîping University,Gold,CC BY,USD,2655,2018-08-21,,FRONT2019JAN
Frontiers Media,10.3389/fphys.2018.00927,"Frontiers in Physiology, Section ""Computational Physiology and Medicine""",,,http://journal.frontiersin.org/article/365252,2018-07-30,UmeÜ University,Gold,CC BY,USD,2950,2018-06-25,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01677,"Frontiers in Immunology, Section ""Autoimmune and Autoinflammatory Disorders""",,,http://journal.frontiersin.org/article/374219,2018-07-27,University of Gothenburg,Gold,CC BY,USD,2655,,,FRONT2019JAN
Frontiers Media,10.3389/fphys.2018.00990,"Frontiers in Physiology, Section ""Invertebrate Physiology""",,,http://journal.frontiersin.org/article/399935,2018-07-26,Stockholm University,Gold,CC BY,USD,2655,,,FRONT2019JAN
Frontiers Media,10.3389/fmicb.2018.01562,"Frontiers in Microbiology, Section ""Aquatic Microbiology""",,,http://journal.frontiersin.org/article/336876,2018-07-25,LuleÜ University of Technology,Gold,CC BY,USD,2116.5,2018-07-16,,FRONT2019JAN
Frontiers Media,10.3389/fendo.2018.00409,"Frontiers in Endocrinology, Section ""Cellular Endocrinology""",,,http://journal.frontiersin.org/article/384475,2018-07-23,Karolinska Institutet,Gold,CC BY,USD,2241,2018-08-20,,FRONT2019JAN
Frontiers Media,10.3389/fnbeh.2018.00152,Frontiers in Behavioral Neuroscience,,,http://journal.frontiersin.org/article/355757,2018-07-23,Linkîping University,Gold,CC BY,USD,1911.6,2018-08-21,,FRONT2019JAN
Frontiers Media,10.3389/fnmol.2018.00249,Frontiers in Molecular Neuroscience,,,http://journal.frontiersin.org/article/385851,2018-07-23,University of Gothenburg,Gold,CC BY,USD,2389.5,2018-10-09,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01581,"Frontiers in Immunology, Section ""Microbial Immunology""",,,http://journal.frontiersin.org/article/383042,2018-07-20,Stockholm University,Gold,CC BY,USD,2389.5,,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01670,"Frontiers in Immunology, Section ""Inflammation""",,,http://journal.frontiersin.org/article/387751,2018-07-19,Uppsala University,Gold,CC BY,USD,2950,2018-08-07,,FRONT2019JAN
Frontiers Media,10.3389/fcimb.2018.00188,"Frontiers in Cellular and Infection Microbiology, Section ""Molecular Bacterial Pathogenesis""",,,http://journal.frontiersin.org/article/365174,2018-06-05,Swedish Defence Research Agency,Gold,CC BY,USD,2655,2018-05-31,,FRONT2019JAN
Frontiers Media,10.3389/fnagi.2018.00217,Frontiers in Aging Neuroscience,,,http://journal.frontiersin.org/article/348323,2018-07-16,Uppsala University,Gold,CC BY,USD,2655,2018-07-31,,FRONT2019JAN
Frontiers Media,10.3389/fcimb.2018.00244,"Frontiers in Cellular and Infection Microbiology, Section ""Parasite and Host""",,,http://journal.frontiersin.org/article/396977,2018-07-16,Uppsala University,Gold,CC BY,USD,2950,2018-08-24,,FRONT2019JAN
Frontiers Media,10.3389/fnagi.2018.00197,Frontiers in Aging Neuroscience,,,http://journal.frontiersin.org/article/360770,2018-07-13,University of GÑvle,Gold,CC BY,USD,450,2018-08-16,,FRONT2019JAN
Frontiers Media,10.3389/fmicb.2018.01559,"Frontiers in Microbiology, Section ""Microbial Physiology and Metabolism""",,,http://journal.frontiersin.org/article/364770,2018-07-13,Lund University,Gold,CC BY,USD,2655,2018-07-25,,FRONT2019JAN
Frontiers Media,10.3389/fpsyg.2018.01193,"Frontiers in Psychology, Section ""Auditory Cognitive Neuroscience""",,,http://journal.frontiersin.org/article/330517,2018-07-12,Lund University,Gold,CC BY,USD,1850,2018-07-24,,FRONT2019JAN
Frontiers Media,10.3389/fpsyt.2018.00310,"Frontiers in Psychiatry, Section ""Forensic Psychiatry""",,,http://journal.frontiersin.org/article/374621,2018-07-11,University of Gothenburg,Gold,CC BY,USD,2490,2018-07-09,,FRONT2019JAN
Frontiers Media,10.3389/fnsyn.2018.00020,Frontiers in Synaptic Neuroscience,,,http://journal.frontiersin.org/article/351206,2018-07-10,Karolinska Institutet,Gold,CC BY,USD,1710,2018-06-27,,FRONT2019JAN
Frontiers Media,10.3389/fmicb.2018.01530,"Frontiers in Microbiology, Section ""Antimicrobials, Resistance and Chemotherapy""",,,http://journal.frontiersin.org/article/390533,2018-07-10,Karolinska Institutet,Gold,CC BY,USD,2950,2018-07-05,,FRONT2019JAN
Frontiers Media,10.3389/fendo.2018.00380,"Frontiers in Endocrinology, Section ""Genomic Endocrinology""",,,http://journal.frontiersin.org/article/365270,2018-07-10,Karolinska Institutet,Gold,CC BY,USD,2490,2018-07-26,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01602,"Frontiers in Immunology, Section ""T Cell Biology""",,,http://journal.frontiersin.org/article/390182,2018-07-10,Karolinska Institutet,Gold,CC BY,USD,1850,2018-07-02,,FRONT2019JAN
Frontiers Media,10.3389/fcimb.2018.00215,"Frontiers in Cellular and Infection Microbiology, Section ""Clinical Microbiology""",,,http://journal.frontiersin.org/article/361309,2018-07-10,UmeÜ University,Gold,CC BY,USD,2655,2018-06-29,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01516,"Frontiers in Immunology, Section ""Autoimmune and Autoinflammatory Disorders""",,,http://journal.frontiersin.org/article/349793,2018-07-09,Karolinska Institutet,Gold,CC BY,USD,2950,2018-06-19,,FRONT2019JAN
Frontiers Media,10.3389/feduc.2018.00054,"Frontiers in Education, Section ""Assessment, Testing and Applied Measurement""",,,http://journal.frontiersin.org/article/384715,2018-07-09,Kristianstad University,Gold,CC BY,USD,855,2018-06-29,,FRONT2019JAN
Frontiers Media,10.3389/fpsyg.2018.01138,"Frontiers in Psychology, Section ""Cognition""",,,http://journal.frontiersin.org/article/365828,2018-07-06,Karolinska Institutet,Gold,CC BY,USD,2950,2018-07-16,,FRONT2019JAN
Frontiers Media,10.3389/fneur.2018.00548,"Frontiers in Neurology, Section ""Neurocritical and Neurohospitalist Care""",,,http://journal.frontiersin.org/article/386019,2018-07-06,Karolinska Institutet,Gold,CC BY,USD,2490,2018-06-25,,FRONT2019JAN
Frontiers Media,10.3389/fmed.2018.00192,"Frontiers in Medicine, Section ""Innovative Therapies""",,,http://journal.frontiersin.org/article/391541,2018-07-04,Karolinska Institutet,Gold,CC BY,USD,1710,2018-07-11,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01521,"Frontiers in Immunology, Section ""Viral Immunology""",,,http://journal.frontiersin.org/article/379410,2018-07-03,Karolinska Institutet,Gold,CC BY,USD,1850,2018-07-19,,FRONT2019JAN
Frontiers Media,10.3389/feduc.2018.00036,"Frontiers in Education, Section ""Special Educational Needs""",,,http://journal.frontiersin.org/article/339708,2018-05-31,Jînkîping University,Gold,CC BY,USD,855,2018-06-04,,FRONT2019JAN
Frontiers Media,10.3389/fnmol.2018.00218,Frontiers in Molecular Neuroscience,,,http://journal.frontiersin.org/article/385913,2018-06-28,University of Gothenburg,Gold,CC BY,USD,2655,2018-07-09,,FRONT2019JAN
Frontiers Media,10.3389/fchem.2018.00205,"Frontiers in Chemistry, Section ""Theoretical and Computational Chemistry""",,,http://journal.frontiersin.org/article/373702,2018-06-26,Stockholm University,Gold,CC BY,USD,1710,,,FRONT2019JAN
Frontiers Media,10.3389/fpsyg.2018.01000,"Frontiers in Psychology, Section ""Emotion Science""",,,http://journal.frontiersin.org/article/322954,2018-06-26,Stockholm University,Gold,CC BY,USD,2241,,,FRONT2019JAN
Frontiers Media,10.3389/fimmu.2018.01487,"Frontiers in Immunology, Section ""Inflammation""",,,http://journal.frontiersin.org/article/375961,2018-06-25,Uppsala University,Gold,CC BY,USD,2507.5,2018-07-17,,FRONT2019JAN
Frontiers Media,10.3389/fvets.2018.00140,"Frontiers in Veterinary Science, Section ""Veterinary Pharmacology and Toxicology""",,,http://journal.frontiersin.org/article/378068,2018-06-22,Swedish University of Agricultural Sciences,Gold,CC BY,USD,1710,2018-06-12,,FRONT2019JAN
